"";"Numsiret";"Nometablissement";"nb_stages";"nb_heures";"url";"keywords"
"9488";NA;"EDITIONS KANA (DARGAUD - LOMBARD)";1;7,42857142857143;"";""
"9489";NA;"EDUPERFORMANCE";1;25,5714285714286;"";""
"9490";NA;"EF EDUCATION FIRST";1;13;"";""
"9491";NA;"EIGHT8LETTINGS";1;5,57142857142857;"";""
"9492";NA;"EINGETRAGENER KAUFMANN (MARCHAND)";1;3,71428571428571;"";""
"9493";NA;"EL BISTRO DE GEORGE";1;4,42857142857143;"";""
"9494";NA;"EL MENZEH R+";1;1,85714285714286;"";""
"9495";NA;"EL RASAFA LABORATORY";1;13;"";""
"9496";NA;"EL-TRANSLATION SERVICES TRADUCTION-INTERPRETATION";1;17,2857142857143;"";""
"9497";NA;"ELECTRIC WORD";1;3,57142857142857;"";""
"9498";NA;"ELITIS INC";1;4,57142857142857;"";""
"9499";NA;"ELIXIRS";1;23,5714285714286;"";""
"9500";NA;"ELIZABETH DEE GALLERY LLC";1;16,5714285714286;"";""
"9501";NA;"EMA";1;22;"";""
"9502";NA;"EMPLOI PARTNER";1;8,71428571428571;"";""
"9503";NA;"EMS MAISON D'ORPHEE";1;3,14285714285714;"";""
"9504";NA;"EN TOUTES LETTRES";1;6,28571428571429;"";""
"9505";NA;"ENCODE TALENT";1;23,5714285714286;"";""
"9506";NA;"ENDA PRONAT";1;15,5714285714286;"";""
"9507";NA;"ENFANTS-PARENTS SOUTIEN";1;8,85714285714286;"";""
"9508";NA;"ENFOREX";1;11,5714285714286;"";""
"9509";NA;"ENGITECH";1;3,57142857142857;"";""
"9510";NA;"ENGLISH OUT LOUD";1;4,42857142857143;"";""
"9511";NA;"ENSEIGNEMENT";1;4,14285714285714;"";""
"9512";NA;"ENTREPRISE DE LOGISTIQUE";1;4,57142857142857;"";""
"9513";NA;"ENTREPRISE DE TAIYUAN DE L 'ELECTRICITE";1;5;"";""
"9514";NA;"ENTREPRISE LE COMPTOIR DU VIETNAM";1;17,2857142857143;"";""
"9515";NA;"ENTREPRISE PIERRE FABRE PHARMA SA";1;26,1428571428571;"";""
"9516";NA;"ENTREPRISE TEXTILE A RESPONSABILITE LIMITEE DE XINDA";1;18;"";""
"9517";NA;"EOS COMMUNICATION/ TOHU-BOHU PRODUCTIONS";1;21,2857142857143;"";""
"9518";NA;"EOS S.R.L.";1;3,57142857142857;"";""
"9519";NA;"EQUINOXE TRAVEL";1;8,57142857142857;"";""
"9520";NA;"ERE?LI ONDER GAZETECILIK";1;12;"";""
"9521";NA;"ERES RELOCATION SPAIN";1;6;"";""
"9522";NA;"ESCALADE SCHOOL";1;20,4285714285714;"";""
"9523";NA;"ESPON EGTC";1;12,8571428571429;"";""
"9524";NA;"ESTEVE COMES I BERGUA";1;26;"";""
"9525";NA;"ETABLISSEMENT D'ENSEIGNEMENT PRIVE ET SECONADAIRE";1;4,57142857142857;"";""
"9526";NA;"ETABLISSEMENT PUBLIC";1;17,2857142857143;"";""
"9527";NA;"ETABLISSEMENT PUBLIC HOSPITALIER IBN SINA";1;21,7142857142857;"";""
"9528";NA;"ETABLISSEMENT RURAL D’OUST-YOUGAN";1;4,28571428571429;"";""
"9529";NA;"ETABLISSEMENT SCOLAIRE DOHA ERRAHMA";1;4,42857142857143;"";""
"9530";NA;"ETABLISSEMENT STABLE EN ALGERIE";1;9;"";""
"9531";NA;"ETUDE NOTARIALE MAITRE EL HADRI";1;4,28571428571429;"";""
"9532";NA;"EU NATIONAL INSTITUTES FOR CULTURE AISBL";1;18,4285714285714;"";""
"9533";NA;"EURIS CONSULT";1;25,5714285714286;"";""
"9534";NA;"EURL ORCA IMPORT EXPORT";1;17,2857142857143;"";""
"9535";NA;"EUROLEGATORIA";1;4,28571428571429;"";""
"9536";NA;"EUROPA SCHOOL UK";1;4,28571428571429;"";""
"9537";NA;"EUROPA-PARK GMBH & CO-HOTELBETRIEBE KG";1;5,85714285714286;"";""
"9538";NA;"EUROPARTS CARIBE";1;22,5714285714286;"";""
"9539";NA;"EUROPE CHAMPION TRAVEL";1;21,5714285714286;"";""
"9540";NA;"EUROPROYECTOS";1;25,8571428571429;"";""
"9541";NA;"EUROSENDER";1;23,8571428571429;"";""
"9542";NA;"EUROSTYLE SYSTEMS KLIN";1;23,2857142857143;"";""
"9543";NA;"EUSA";1;19,5714285714286;"";""
"9544";NA;"EUSTON SQUARE HOTEL";1;5,57142857142857;"";""
"9545";NA;"EVANGELISCHE BEHINDERTENHILFE DRESDEN";1;3,57142857142857;"";""
"9546";NA;"EVENTISIMO";1;23;"";""
"9547";NA;"EVENTS HOLLAND";1;10,4285714285714;"";""
"9548";NA;"EXECUTIVE RELOCATIONS AFRICA";1;21,5714285714286;"";""
"9549";NA;"EXPLOITATION DES PORTS";1;8,57142857142857;"";""
"9550";NA;"EXPLORIS AQUARIUM";1;4,28571428571429;"";""
"9551";NA;"EXPOLAB";1;4,57142857142857;"";""
"9552";NA;"FACILITER LE VOYAGE";1;6,42857142857143;"";""
"9553";NA;"FACILITY MANAGEMENT";1;7;"";""
"9554";NA;"FACULTE DE BIBLIOTECONOMIE ET DOCUMENTATION";1;10,1428571428571;"";""
"9555";NA;"FACULTE DE MEDECINE UNIVERSITE ABOU BEKR BELKAID DE TLEMCEN";1;10,4285714285714;"";""
"9556";NA;"FALCON HOME ENTERTAINMENT CO.";1;5;"";""
"9557";NA;"FANSON'S FARM";1;4,14285714285714;"";""
"9558";NA;"FARVEST";1;23,2857142857143;"";""
"9559";NA;"FBNBANK DRC SA";1;5,42857142857143;"";""
"9560";NA;"FEDERATION ALGERIENNE DE GYMNASTIQUE";1;17,2857142857143;"";""
"9561";NA;"FEDERATION ITALIENNE D'EQUITATION";1;4,57142857142857;"";""
"9562";NA;"FERMA DITM";1;4,14285714285714;"";""
"9563";NA;"FESFOP ABSL";1;16,8571428571429;"";""
"9564";NA;"FESTIVAL INTERNATIONAL DE MUSIQUE POP MONTREAL";1;20,8571428571429;"";""
"9565";NA;"FESTIVAL INTERNATIONAL NUITS D'AFRIQUE";1;14,5714285714286;"";""
"9566";NA;"FESTIVAL TRANSAMERIQUES INC.";1;25,7142857142857;"";""
"9567";NA;"FIDUCIAIRE BELKASEM AMALLAH CONSULTING";1;4,57142857142857;"";""
"9568";NA;"FINANCIAL WORD";1;21,2857142857143;"";""
"9569";NA;"FLASH EUROPE INTERNATIONAL";1;25,8571428571429;"";""
"9570";NA;"FLS INDIA";1;4,57142857142857;"";""
"9571";NA;"FM PUB";1;0,285714285714286;"";""
"9572";NA;"FNBSTAR COMPANY LIMITED";1;13,5714285714286;"";""
"9573";NA;"FONDATION ANNE-MARIE MORISSET";1;18,7142857142857;"";""
"9574";NA;"FONDATION HOPITAL POUR ENFANTS DE BARCELONE";1;2,57142857142857;"";""
"9575";NA;"FONDATION JUGEND- AN DROGENHELLEF";1;21,5714285714286;"";""
"9576";NA;"FONDATION LUMA ARLES";1;0,285714285714286;"";""
"9577";NA;"FONDATION RAOUASSID'EDUCATION ET D'ENSEIGNEMENT PRIVE";1;0,571428571428571;"";""
"9578";NA;"FONDATION VICENTE FERRER";1;16,5714285714286;"";""
"9579";NA;"FONDAZIONE MONTAGNA SICURA";1;22;"";""
"9580";NA;"FOOD NI";1;25,5714285714286;"";""
"9581";NA;"FORESTALS";1;6;"";""
"9582";NA;"FORSITE";1;22,5714285714286;"";""
"9583";NA;"FOUNDATION FOR GLOBAL GOVERNANCE AND SUSTAINABILITY (FOGGS)";1;8,42857142857143;"";""
"9584";NA;"FOXWELL ASSOCIATES";1;3,85714285714286;"";""
"9585";NA;"FRANKFURT AIRPORT";1;26,1428571428571;"";""
"9586";NA;"FRENCH AUSTRALIAN CHAMBER OF COMMERCE";1;26,2857142857143;"";""
"9587";NA;"FRENCH BUSINESS GROUP";1;3,42857142857143;"";""
"9588";NA;"FRENCH DISTRICT";1;4,57142857142857;"";""
"9589";NA;"FRIENDLY RENTALS";1;4,28571428571429;"";""
"9590";NA;"FROSTY BITE";1;16,5714285714286;"";""
"9591";NA;"FT&CO S.R.L.";1;7,14285714285714;"";""
"9592";NA;"FUNDACIO RAFAEL MASO";1;6;"";""
"9593";NA;"FUNDACION 220 CULTURA";1;4;"";""
"9594";NA;"FUNDACION ASEMBLEA DE CIUDADANOS Y CIUDADANAS DEL MEDITERRANEO";1;12,1428571428571;"";""
"9595";NA;"FUNDACION JOFRE";1;26;"";""
"9596";NA;"FUNDACION REIS";1;21,5714285714286;"";""
"9597";NA;"FUNDACION TRES CULTURAS DEL MEDITERRANEO";1;13;"";""
"9598";NA;"FUZHOU ZHONGLUDA MACHINES MANUFACTURING CO., LTD.";1;3,42857142857143;"";""
"9599";NA;"G.E. REFERENCIA CLINICA MEDICA S.A. DE C.V.";1;19,1428571428571;"";""
"9600";NA;"G4S INTERNATIONAL LOGISTICS";1;25,5714285714286;"";""
"9601";NA;"GAEA21";1;22,2857142857143;"";""
"9602";NA;"GALERIE GORA INC";1;26,2857142857143;"";""
"9603";NA;"GALERIES CINEMA";1;3,85714285714286;"";""
"9604";NA;"GALLERIA  ALPHACENTAURI";1;5;"";""
"9605";NA;"GARDERIE LE COCON DU BONHEUR";1;13;"";""
"9606";NA;"GATEWAY SCHOOL OF ENGLISH";1;6;"";""
"9607";NA;"GEANT GENERAL SERVICES";1;14,2857142857143;"";""
"9608";NA;"GENARAL EMBLLAGE";1;26;"";""
"9609";NA;"GENDERDOC-M INFORMATION CENTRE";1;13,1428571428571;"";""
"9610";NA;"GENESIS LAW ASSOCIATES SOLICITORS LTD";1;5,57142857142857;"";""
"9611";NA;"GENEVA CENTER FOR SECURITY POLICIES";1;27,1428571428571;"";""
"9612";NA;"GENRES PLURIELS";1;8,42857142857143;"";""
"9613";NA;"GENTLEMEN MARKETING AGENCY";1;23,5714285714286;"";""
"9614";NA;"GEORGE SIMONS INTERNATIONAL";1;5,14285714285714;"";""
"9615";NA;"GERAD / LABORATOIRE ED ETHOS-UCAD";1;19,4285714285714;"";""
"9616";NA;"GESTA E.V";1;16;"";""
"9617";NA;"GESTAMP TALLENT LIMITED";1;4,57142857142857;"";""
"9618";NA;"GHASSAN TREIJI";1;8,71428571428571;"";""
"9619";NA;"GIE BIOPROTECT-B";1;12,8571428571429;"";""
"9620";NA;"GILES LANGUAGES";1;20,5714285714286;"";""
"9621";NA;"GILI ECOTRUST";1;13,4285714285714;"";""
"9622";NA;"GIOVANNI CURMI HIGHER SECONDARY SCHOOL";1;4,14285714285714;"";""
"9623";NA;"GJ FOOD & SERVICES";1;6,28571428571429;"";""
"9624";NA;"GLENLOLA COLLEGIATE GRAMMAR SCHOOL";1;2,57142857142857;"";""
"9625";NA;"GLOBAL ACADEMY OF FOREIGN LANGUAGES AND PROFESSIONAL TRAINING";1;25,1428571428571;"";""
"9626";NA;"GLOBAL NATURE FUND";1;25,7142857142857;"";""
"9627";NA;"GLOBALEXICON LTD";1;13,7142857142857;"";""
"9628";NA;"GNS SCIENCE";1;24;"";""
"9629";NA;"GO TOURS CANADA";1;6;"";""
"9630";NA;"GOLDEN TULIP VIVALDI HOTEL";1;4,28571428571429;"";""
"9631";NA;"GOTZ DIERGARTEN";1;11,5714285714286;"";""
"9632";NA;"GOWER HERITAGE CENTRE";1;4,28571428571429;"";""
"9633";NA;"GRAND HOTEL EXCELSIOR";1;8,71428571428571;"";""
"9634";NA;"GREEN & BEXLEY COMMUNITY HOSPICE  REGISTRED CHARITY";1;4,57142857142857;"";""
"9635";NA;"GREEN PARK RESORT";1;10;"";""
"9636";NA;"GREENAER";1;26,5714285714286;"";""
"9637";NA;"GREFA";1;4,28571428571429;"";""
"9638";NA;"GROUP GRIFFITHS";1;22,8571428571429;"";""
"9639";NA;"GROUPE ACCESS";1;3,71428571428571;"";""
"9640";NA;"GROUPE D'ETUDE DE RECHERCHE ET D'APPUI AU DEVELOPPEMENT";1;26,4285714285714;"";""
"9641";NA;"GROUPE SCOLAIRE AL IMRAN";1;0,571428571428571;"";""
"9642";NA;"GROUPE SCOLAIRE ALFITRA";1;19;"";""
"9643";NA;"GRUPO ICAM S.A.C";1;17,5714285714286;"";""
"9644";NA;"GRUPO SAG";1;4,28571428571429;"";""
"9645";NA;"GUANGZHOU YUHANG";1;17,5714285714286;"";""
"9646";NA;"GUIZHOU CHINA INTERNATIONAL TRAVEL SERVICE.LTD.";1;4,57142857142857;"";""
"9647";NA;"GULFSTREAM CONSULTING";1;9,57142857142857;"";""
"9648";NA;"GV-ENSISA";1;3,57142857142857;"";""
"9649";NA;"GYMNAZIUM BOŽENY SLANCIKOVEJ-TIMRAVY";1;7,57142857142857;"";""
"9650";NA;"GYMNAZIUM JANA NERUDY";1;4,57142857142857;"";""
"9651";NA;"H. LUDENDORFF GMBH";1;26;"";""
"9652";NA;"H. LUDERDOLFF GMBH";1;25,5714285714286;"";""
"9653";NA;"HAITI73";1;5,57142857142857;"";""
"9654";NA;"HAITI73 AGENCY";1;6,28571428571429;"";""
"9655";NA;"HAMMOUD ESTABLISHMENT FOR TRADING AND CONTRACTING";1;17,5714285714286;"";""
"9656";NA;"HANS TRAVEL";1;4,85714285714286;"";""
"9657";NA;"HAOLAOSHI.TRANSLATION";1;11,5714285714286;"";""
"9658";NA;"HAYBURY SEARCH";1;4,85714285714286;"";""
"9659";NA;"HELENE CENTRE";1;0,714285714285714;"";""
"9660";NA;"HELLOAGENCY LIMITED";1;11,1428571428571;"";""
"9661";NA;"HERITAGE MALTA";1;4,57142857142857;"";""
"9662";NA;"HERMANDAD TAURINA";1;4,57142857142857;"";""
"9663";NA;"HERMITAGE MUSEUM";1;11,1428571428571;"";""
"9664";NA;"HIGH CALL CENTER";1;26,1428571428571;"";""
"9665";NA;"HILTON BRUSSELS CITY";1;23,5714285714286;"";""
"9666";NA;"HILTON DOUBLETREE";1;25,5714285714286;"";""
"9667";NA;"HIMAYAT ALOSRA";1;17,4285714285714;"";""
"9668";NA;"HISPANIA ESCUELA DE ESPANOL";1;9;"";""
"9669";NA;"HN ECO CONSTRUCTION";1;3,57142857142857;"";""
"9670";NA;"HOF'S SOUTH AFRICAN WINES LTD";1;13,1428571428571;"";""
"9671";NA;"HOLY CROSS CENTRE TRUST";1;61,1428571428571;"";""
"9672";NA;"HONG KONG BAPTISTE UNIVERSITY";1;10,5714285714286;"";""
"9673";NA;"HONG SHUANGXI";1;6;"";""
"9674";NA;"HONOLULU BIENNIAL FOUNDATION";1;4,42857142857143;"";""
"9675";NA;"HOPITAL CHARLES NICOLLES";1;20,5714285714286;"";""
"9676";NA;"HOPITAL D'ENFANTS";1;2,57142857142857;"";""
"9677";NA;"HOPITAL DE LAVAUX";1;27,1428571428571;"";""
"9678";NA;"HOPITAL GENERAL D’ ATHENES «GEORGIOS GENNIMATAS»";1;19,2857142857143;"";""
"9679";NA;"HOPITAL IBN SINA";1;21,5714285714286;"";""
"9680";NA;"HOPITAL MONGI SLIM LA MARSA";1;4,28571428571429;"";""
"9681";NA;"HOPITAL PSYCHIATRIQUE TITAN ""DR. CONSTANTIN GORGOS""";1;4;"";""
"9682";NA;"HOPITAL RAZI DE MANOUBA";1;1;"";""
"9683";NA;"HOPITAL UNIVERSITAIRE DE GENEVE";1;2,57142857142857;"";""
"9684";NA;"HOPITAUX - CLINIQUE - INFORMATIONS DE SANTE";1;4,57142857142857;"";""
"9685";NA;"HORN OF AFRICA REGIONAL ENVIRONMENT CENTER AND NETWORK (HOA-REC&N)";1;17,5714285714286;"";""
"9686";NA;"HOSTEL CLOUD NINE";1;5,28571428571429;"";""
"9687";NA;"HOSTEL HEMINGWAY";1;6,71428571428571;"";""
"9688";NA;"HOTEL DELUXE VARADERO";1;4,42857142857143;"";""
"9689";NA;"HOTEL FARAH GOLDEN TULIP";1;3,57142857142857;"";""
"9690";NA;"HOTEL FLORENCE";1;13;"";""
"9691";NA;"HOTEL FONDA SIQUES";1;4,42857142857143;"";""
"9692";NA;"HOTEL GERANIOS SUITES AND SPA ****";1;13;"";""
"9693";NA;"HOTEL GOYA PARK";1;8,71428571428571;"";""
"9694";NA;"HOTEL GRAVINA 51";1;4,57142857142857;"";""
"9695";NA;"HOTEL IBIS BARCELONA RIPOLLET";1;6,57142857142857;"";""
"9696";NA;"HOTEL MIGJORN IBIZA SUITES & SPA";1;5,57142857142857;"";""
"9697";NA;"HOTEL MONTECARLO";1;8,71428571428571;"";""
"9698";NA;"HOTEL OVIO";1;4,42857142857143;"";""
"9699";NA;"HOTEL RENASSANCE TLEMCEN";1;60;"";""
"9700";NA;"HOTEL ROC LEO";1;22,5714285714286;"";""
"9701";NA;"HOTEL ROKNA";1;3,85714285714286;"";""
"9702";NA;"HOTEL SA BARRERA";1;13,5714285714286;"";""
"9703";NA;"HOTEL SANT MARC";1;13;"";""
"9704";NA;"HOTEL SIDORME GRANOLLERS";1;4,42857142857143;"";""
"9705";NA;"HOTEL SIDORME MOLLET";1;4,28571428571429;"";""
"9706";NA;"HOTEL SOFITEL MARRAKECH LOUNGE & SPA";1;4,28571428571429;"";""
"9707";NA;"HOTEL TORRE CANONIGO 5*";1;6,85714285714286;"";""
"9708";NA;"HOTEL VARADERO";1;4,42857142857143;"";""
"9709";NA;"HOTEL ZAPATA";1;8,71428571428571;"";""
"9710";NA;"HUAAN SECURITIES";1;4,42857142857143;"";""
"9711";NA;"HUBEI AOJIA PLASTIC PRODUCTS CO.,LTD";1;7,14285714285714;"";""
"9712";NA;"HUBEI BAITONG CULTURE MEDIA CO., LTD";1;4,42857142857143;"";""
"9713";NA;"HUMAN CARE HANDS FOUNDATION";1;5;"";""
"9714";NA;"HUMANITAIRE";1;8,71428571428571;"";""
"9715";NA;"HUMBOLDT GYMNASIUM";1;4,14285714285714;"";""
"9716";NA;"HUMBOLDT PIE TERRA FIRMA";1;26,1428571428571;"";""
"9717";NA;"HUNAN FIRST NORMAL UNIVERSITY";1;4,42857142857143;"";""
"9718";NA;"HYDE PARK SCHOOL";1;4,14285714285714;"";""
"9719";NA;"I.E.S TOKI ONA";1;2;"";""
"9720";NA;"IAE PARTNERS SARL";1;13,1428571428571;"";""
"9721";NA;"IAT PEDROCCHI";1;3,57142857142857;"";""
"9722";NA;"ICO PARTNERS";1;25,8571428571429;"";""
"9723";NA;"ID TERRITOIRES";1;4,57142857142857;"";""
"9724";NA;"IDEO FACTORY";1;17;"";""
"9725";NA;"IES ERAS DE RENUEVA";1;5,57142857142857;"";""
"9726";NA;"IES FELIPE DE BORBON";1;6,42857142857143;"";""
"9727";NA;"IES JUAN DE MAIRENA";1;4,28571428571429;"";""
"9728";NA;"IFA-INSTITUT FRANCAIS D' ATHENES";1;6;"";""
"9729";NA;"IFESP";1;16,5714285714286;"";""
"9730";NA;"ILLICO";1;4,42857142857143;"";""
"9731";NA;"IMAGES TRAVEL CO., LTD";1;21,5714285714286;"";""
"9732";NA;"IMEDIA TRADUZIONI";1;4,28571428571429;"";""
"9733";NA;"IMMIGRATION";1;6,57142857142857;"";""
"9734";NA;"IN-TRANSLATIONS GMBH";1;25,7142857142857;"";""
"9735";NA;"INCUBATEUR CONFLUENCES";1;26;"";""
"9736";NA;"INDABA AGRICULTURAL POLICY RESEARCH INSTITUTE";1;8;"";""
"9737";NA;"INDECON - INDONESIAN ECOTOURISM NETWORK";1;22,5714285714286;"";""
"9738";NA;"INDECON (INDONESIAN ECOTOURISM NETWORK)";1;22,5714285714286;"";""
"9739";NA;"INDIE MONTREAL";1;21,8571428571429;"";""
"9740";NA;"INDIGOEXTRA LIMITED";1;10,7142857142857;"";""
"9741";NA;"INDISTRI AGRO CHIMIQUE";1;5,57142857142857;"";""
"9742";NA;"INGELFIELD OGILY & MOTHER";1;0,571428571428571;"";""
"9743";NA;"INGSTRAT OU";1;17,1428571428571;"";""
"9744";NA;"INKYFADA";1;17;"";""
"9745";NA;"INMED SOUTH AFRICA";1;5;"";""
"9746";NA;"INNOVATIVE GASTRONOMIC VENTURES LLP";1;52,1428571428571;"";""
"9747";NA;"INPS EPA";1;8,57142857142857;"";""
"9748";NA;"INSEA GROUP INC.";1;17,4285714285714;"";""
"9749";NA;"INSPECTION DE L'EDUCATION NATIONALE DE SAINT-JEAN-D’ANGELY";1;0,571428571428571;"";""
"9750";NA;"INSTITUT D'ETUDE ET DE RECHERCHE";1;4,42857142857143;"";""
"9751";NA;"INSTITUT D’ECONOMIE RURALE / CENTRE REGIONALE DE RECHERCHE AGRONOMIQUE DE BAMAKO";1;4;"";""
"9752";NA;"INSTITUT DE RECHCERCHE POUR LE DEVELOPPEMENT (IRD)";1;8,71428571428571;"";""
"9753";NA;"INSTITUT DE RECHERCHE DE L'AGRICULTURE BIOLOGIQUE - FIBL";1;12,8571428571429;"";""
"9754";NA;"INSTITUT DE RECHERCHES HISTORIQUES";1;8,57142857142857;"";""
"9755";NA;"INSTITUT FRANCAIS CENTRE SAINT LOUIS";1;21;"";""
"9756";NA;"INSTITUT FRANCAIS D'AZERBAIDJAN";1;8,57142857142857;"";""
"9757";NA;"INSTITUT FRANCAIS D'ECOSSE";1;2,57142857142857;"";""
"9758";NA;"INSTITUT FRANCAIS D'ESPAGNE - BARCELONE";1;25,5714285714286;"";""
"9759";NA;"INSTITUT FRANCAIS D’ALLEMAGNE / FRANCFORT";1;25,5714285714286;"";""
"9760";NA;"INSTITUT FRANCAIS DE DUSSELDORF";1;25,5714285714286;"";""
"9761";NA;"INSTITUT FRANCAIS DE FINLANDE";1;26;"";""
"9762";NA;"INSTITUT FRANCAIS DE JORDANIE";1;9,57142857142857;"";""
"9763";NA;"INSTITUT FRANCAIS DE MADRID";1;4,57142857142857;"";""
"9764";NA;"INSTITUT FRANCAIS DE SARAGOSSE";1;2,14285714285714;"";""
"9765";NA;"INSTITUT FRANCAIS DE THESSALONIQUE";1;4,28571428571429;"";""
"9766";NA;"INSTITUT FRANCAIS DE VALENCIA";1;6,42857142857143;"";""
"9767";NA;"INSTITUT FRANCAIS DE VARSOVIE";1;25,8571428571429;"";""
"9768";NA;"INSTITUT FRANCAIS DU JAPON - KANSAI";1;4,28571428571429;"";""
"9769";NA;"INSTITUT FRANCAIS DU JAPON - TOKYO";1;8,57142857142857;"";""
"9770";NA;"INSTITUT FRANCAIS DU ROYAUME-UNI";1;16,4285714285714;"";""
"9771";NA;"INSTITUT FRANCAIS EN HONGRIE";1;8,57142857142857;"";""
"9772";NA;"INSTITUT FRANCAIS EN INDE";1;38,8571428571429;"";""
"9773";NA;"INSTITUT FRANCAIS MAINZ";1;6,28571428571429;"";""
"9774";NA;"INSTITUT FRANCAIS PALERMO";1;5;"";""
"9775";NA;"INSTITUT FUR INTERKULTURELLE UND INTERNATIONALE STUDIEN";1;12,5714285714286;"";""
"9776";NA;"INSTITUT PETO ANDRAS";1;20,1428571428571;"";""
"9777";NA;"INSTITUT ROSETA MAURI";1;0,571428571428571;"";""
"9778";NA;"INSTITUT SAINTE MARIE ARLON";1;11,5714285714286;"";""
"9779";NA;"INSTITUT UNIVERSITAIRE EN SANTE MENTALE DE MONTREAL";1;18,8571428571429;"";""
"9780";NA;"INSTITUTE FOR CULTURAL RELATIONS POLICY";1;63,7142857142857;"";""
"9781";NA;"INSTITUTE OF CULTURAL DIPLOMACY";1;12,8571428571429;"";""
"9782";NA;"INSTITUTION EMILE DURKHEIM DU CAP-HAITIEN";1;1,57142857142857;"";""
"9783";NA;"INSTITUTO DE ESTUDOS SOCIAIS E POLITICOS - IESP/UERJ";1;15;"";""
"9784";NA;"INSTITUTO ITALIANO DI CULTURA";1;7,57142857142857;"";""
"9785";NA;"INSTITUTO NATIONAL DE ARTES ESCENICAS";1;18,5714285714286;"";""
"9786";NA;"INSTITUTO PSIQUIATRICO DR. JOSE HORWITZ BARAK";1;3,57142857142857;"";""
"9787";NA;"INTERARTS";1;14,1428571428571;"";""
"9788";NA;"INTERNATIONAL PROFILE";1;5,57142857142857;"";""
"9789";NA;"INTERNATIONAL SOFTWARE PRODUCTS";1;24,5714285714286;"";""
"9790";NA;"INTERNATIONAL TRADE BOARD OF MADAGASCAR";1;21,5714285714286;"";""
"9791";NA;"INTERNATIONAL TRANSLATION AGENCY LTD";1;17,5714285714286;"";""
"9792";NA;"INTERNSHIP-UK";1;11,4285714285714;"";""
"9793";NA;"IRASEC";1;17,5714285714286;"";""
"9794";NA;"IRD PEROU";1;15,5714285714286;"";""
"9795";NA;"IRIAD ISTITUTO DI RICERCHE INTERNAZIONALI ARCHIVIO DISARMO";1;21,7142857142857;"";""
"9796";NA;"ISPEAKUSPEAK SL";1;12,4285714285714;"";""
"9797";NA;"ISRAEL SOCIAL TV";1;21,5714285714286;"";""
"9798";NA;"ISS";1;5,57142857142857;"";""
"9799";NA;"ISTANBUL MODERN";1;13,1428571428571;"";""
"9800";NA;"ISTITUTO COMPRENSIVO STATALE LAZZARO SPALLANZANI";1;4,14285714285714;"";""
"9801";NA;"ISTITUTO INTERNAZIONALE DI STUDI LIGURI SEZIONE INGAUNA";1;5,57142857142857;"";""
"9802";NA;"ISTITUTO ISTRUZIONE SECONDARIA SUPERIORE ""MICHELE FODERA""";1;30,1428571428571;"";""
"9803";NA;"ITALIABIO";1;5;"";""
"9804";NA;"ITEP LE LANGUEDOC";1;6,14285714285714;"";""
"9805";NA;"ITS GOOD TO TALK";1;26;"";""
"9806";NA;"IUM";1;22,7142857142857;"";""
"9807";NA;"JACK IN THE GREEN";1;4,14285714285714;"";""
"9808";NA;"JAMAITY";1;17,5714285714286;"";""
"9809";NA;"JAMES HARDIE EUROPE BV";1;25,5714285714286;"";""
"9810";NA;"JENAPLANHAUS";1;0,571428571428571;"";""
"9811";NA;"JICARO ISLAND ECOLODGE";1;17,2857142857143;"";""
"9812";NA;"JINXIANG";1;7;"";""
"9813";NA;"JIUXINGSHIJI TECHNOLOGY CO. LTD DE PEKIN";1;2,57142857142857;"";""
"9814";NA;"JOHNSON & JOHNSON";1;17,5714285714286;"";""
"9815";NA;"JORGE CASTRO MUNOZ ACALDE DE VALPARAISO (MUNICIPALIDAD DE VALPARAISO)";1;11,5714285714286;"";""
"9816";NA;"JOUTSENTEN REITTI LAG";1;25,8571428571429;"";""
"9817";NA;"JOZSA GALLERY";1;11,1428571428571;"";""
"9818";NA;"JYMTI SERVICE SA DE CV";1;20,1428571428571;"";""
"9819";NA;"JZU KLINICKA BOLNICA STIP";1;0,714285714285714;"";""
"9820";NA;"KAI FENG KANG NONG LIANG SHIMAOYI";1;4,71428571428571;"";""
"9821";NA;"KALEGOI KULTURA, ONDARE";1;4,42857142857143;"";""
"9822";NA;"KAMEL LAZAAR FOUNDATION";1;8,71428571428571;"";""
"9823";NA;"KARL STREIT GMBH & CO. KG";1;5,57142857142857;"";""
"9824";NA;"KASTANIEN HOTEL";1;4,28571428571429;"";""
"9825";NA;"KASTANIEN-HOTEL";1;4,28571428571429;"";""
"9826";NA;"KERCAS INTERNACIONAL";1;4,28571428571429;"";""
"9827";NA;"KEREMEDCHIEVI LTD";1;7,57142857142857;"";""
"9828";NA;"KICK STEP";1;8,71428571428571;"";""
"9829";NA;"KIYEVSKOYE OBLASTNOYE BYURO PEREVODOV";1;3,71428571428571;"";""
"9830";NA;"KM ALARABI";1;5,28571428571429;"";""
"9831";NA;"KNOWAY";1;4,42857142857143;"";""
"9832";NA;"KR&ASSOCIESBUBBLEVENTS";1;25,8571428571429;"";""
"9833";NA;"KRAFT HEINZ";1;25,7142857142857;"";""
"9834";NA;"KRONOSPAN";1;4,28571428571429;"";""
"9835";NA;"KTIMA GEROVASSILIOU";1;4,57142857142857;"";""
"9836";NA;"KURTZ ERSA";1;8,14285714285714;"";""
"9837";NA;"L'AMBASSADE DES PAYS-BAS A BEYROUTH, LIBAN";1;24,5714285714286;"";""
